gbpusd	hangseng	jpm	ms	nasdaq	nikkei	nya	sp500	usdeur	usdjpy	vix
1.6421	21595.5	45.06	32.03	2131.0		6964.6899	1060.87	0.6791	91.39	23.49
1.6069	21050.6992	44.37	30.73	2108.0	10544.2197	0.0	1050.78	0.6825	91.15	24.95
1.5944	1.32	43.65	30.55	2091.0	10265.9805	0.0	1044.38	0.681	89.94	25.61
1.5883	20588.4004	44.81	31.25	2131.0	10009.5195	6939.7598	1062.98	0.6839	89.47	24.88
1.5937	1.34	44.88	31.09	2124.0	10100.2002	6926.8198	1060.61	0.6853	90.29	25.19
1.5993	20955.1992	43.82	30.88	2122.0	10133.2305	0.0	1057.08	0.6824	89.54	25.61
1.5986	20955.1992	41.37	29.87	2057.0	9978.6396	0.0	1029.85	0.6889	89.61	28.27
1.5894	20375.5	41.86	29.46	2048.0	9731.8701	0.0	1025.21	0.6854	89.22	28.68
1.5945	20429.0996	43.8	29.84	2068.0	9674.4902	6795.1299	1040.46	0.6821	89.61	26.84
1.5933	20811.5	44.91	30.79	2104.0	9691.7998	6899.6802	1054.72	0.6793	88.75	25.7
1.5914	1.43	45.7	31.16	2110.0	9799.5996	0.0	1057.58	0.6797	89.04	24.68
1.61	21492.9004	45.3	31.94	2124.0	9832.4697	0.0	1065.48	0.6765	88.4	24.18
1.5932	1.52	45.85	32.09	2139.0	10016.3896	7015.54	1071.49	0.6787	89.44	23.12
1.5786	1.64	46.08	31.76	2139.0		7051.1602	1076.1899	0.676	89.71	23.01
1.585	21467.4004	45.66	31.14	2140.0	10076.5596	7031.8701	1073.1899	0.6736	89.63	22.99
1.5953	21886.5	47.16	32.83	2172.0	10060.21	7182.3799	1092.02	0.6697	89.33	22.86
1.6267	21999.0996	47.16	32.71	2173.0	10238.6504	0.0	1096.5601	0.6686	90.38	21.72
1.6347	21929.9004	46.06	32.99	2157.0	10257.5596	0.0	1087.6801	0.6708	90.88	21.43
1.6391	1.56	45.98	33.11	2176.0	10236.5098	7222.21	1097.91	0.6682	90.54	21.49
1.6446	22385.0	46.03	32.52	2163.0	10336.8398	7158.27	1091.0601	0.6696	90.7	20.9
1.6622	22318.0996	44.65	34.08	2151.0	10333.3896	7107.21	1081.4	0.6664	91.11	22.22
1.6573	1.51	45.71	35.74	2165.0	10267.1699	7182.9102	1092.91	0.6648	91.52	20.69
1.6338	1.49	45.23	35.0	2154.0	10282.9902	0.0	1079.6	0.6662	91.94	22.27
1.6351	1.5	43.82	34.8	2142.0	10362.6201	6960.0898	1066.95	0.6729	91.97	24.31
1.6334	22169.5996	43.9	34.8	2116.0	10212.46	6932.04	1063.41	0.6749	92.05	24.83
1.6374	21761.5996	42.68	32.31	2060.0	10075.0498	6765.6899	1042.63	0.6794	91.08	27.91
1.6559	21265.0	44.35	33.67	2098.0	9891.0996	6955.3101	1066.11	0.6738	91.42	24.76
1.6478	1.45	41.77	32.12	2045.0	10034.7402	6739.4502	1036.1899	0.6787	90.51	30.69
1.6379	1.44	42.58	31.98	2049.0	9802.9502	0.0	1042.88	0.6769	90.49	29.78
1.6393	21240.0996	42.7	32.14	2057.0		0.0	1045.41	0.6788	90.34	28.81
1.6582	1.43	42.21	31.48	2056.0	9844.3096	6830.4302	1046.5	0.6725	90.81	27.72
1.6599	21479.0996	43.87	32.42	2105.0	9717.4404	0.0	1066.63	0.6721	90.59	25.43
1.6609	1.4	43.48	32.6	2112.0	9789.3496	0.0	1069.3	0.6734	89.85	24.19
1.6747	22207.5996	44.35	33.95	2154.0	9808.9902	0.0	1093.08	0.6663	89.84	23.15
1.6726	22268.1992	44.17	33.7	2151.0	9870.7305	7126.4199	1093.01	0.6671	89.77	22.84
1.6579	22627.1992	44.32	33.75	2167.0	9871.6797	0.0	1098.51	0.6674	89.83	23.04
1.6547	22397.5996	43.3	33.01	2149.0	9804.4902	7063.0498	1087.24	0.6731	90.5	24.24
1.6675	1.35	42.9	33.09	2168.0	9770.3096	7119.8901	1093.48	0.6707	89.67	23.36
1.6772	22944.0	43.04	34.23	2198.0	9791.1797	0.0	1109.3	0.6674	89.31	22.89
1.6796	1.26	43.16	33.47	2204.0	9729.9297	7234.0601	1110.3199	0.6722	89.4	22.41
1.6759	22840.3008	43.38	33.33	2193.0	9676.7998	7226.71	1109.8	0.6687	89.26	21.63
1.6621	22643.1992	42.55	32.31	2157.0	9549.4697	0.0	1094.9	0.6704	88.79	22.63
1.6511	22455.8008	42.46	32.1	2146.0	9497.6797	0.0	1091.38	0.6728	88.96	22.19
1.6614	1.24	43.28	32.62	2176.0		7186.3301	1106.24	0.6684	88.97	21.16
1.6582	22423.0996	42.48	32.12	2169.0	9401.5801	0.0	1105.65	0.6682	88.52	20.47
1.6651	1.18	42.16	31.42	2176.0	9441.6396	0.0	1110.63	0.661	87.67	20.48
1.65					9383.2402			0.6679	86.57	
1.6492	21134.5	41.33	30.51	2138.0	9081.5195	7070.0898	1091.49	0.6671	86.69	24.74
1.6411	21821.5	42.49	31.58	2145.0	9345.5498	0.0	1095.63	0.6649	86.15	24.51
1.6627	22113.1992	42.22	31.52	2176.0	9572.2002	7212.0801	1108.86	0.6627	86.69	21.92
1.6658	22289.5996	41.93	30.6	2185.0	9608.9404	7222.4199	1109.24	0.6636	87.33	21.12
1.658	22553.9004	41.4	30.2	2173.0	9977.6699	7157.0498	1099.92	0.6638	88.18	22.46
1.6534	22498.1992	41.74	30.97	2194.0	10022.5898	0.0	1105.98	0.6731	89.95	21.25
1.6431	1.1	41.25	30.38	2190.0	10167.5996	0.0	1103.25	0.6738	89.67	22.1
1.6305	22060.5	41.21	30.15	2173.0	10140.4697	0.0	1091.9399	0.6804	88.41	23.69
1.622	21741.8008	41.19	30.35	2184.0	10004.7197	7067.6201	1095.95	0.6785	87.93	22.66
1.6252	21700.0	41.27	30.23	2191.0	9862.8203	0.0	1102.35	0.6789	88.33	22.32
1.6231	1.07	40.96	29.78	2190.0	10107.8701	7125.1201	1106.41	0.684	89.57	21.59
1.6264	1.09	41.77	30.17	2212.0	10105.6797	7186.4902	1114.11	0.6823	88.5	21.15
1.6265	1.09	40.86	29.85	2201.0	10083.4805	0.0	1107.9301	0.6877	89.7	21.49
1.6398	1.1	41.36	30.34	2207.0	10177.4102	0.0	1109.1801	0.6884	89.57	20.54
1.6131	1.21	40.27	29.12	2180.0	10163.7998	0.0	1096.08	0.697	90.14	22.51
1.6082	21175.9004	40.95	29.21	2212.0	10142.0498	0.0	1102.47	0.6969	90.79	21.68
1.607	20948.0996	41.9	29.66	2238.0	10183.4697	7147.1499	1114.05	0.6999	90.93	20.49
1.5935	1.15	41.94	29.6	2253.0	10378.0303	7184.1802	1118.02	0.7015	91.78	19.54
1.5971	21328.6992	41.56	29.41	2270.0		7217.2002	1120.59	0.6975	91.43	19.71
1.5932	21508.1992	41.89	29.6	2286.0	10536.9199	0.0	1126.48	0.6952	91.77	19.47
					10494.71			0.6945		
	1.14	41.72	29.29	2291.0	10634.2305	0.0	1127.78	0.6956		19.93
1.5965	21499.4004	41.49	29.43	2288.0	10638.0596	0.0	1126.2	0.6972	91.89	20.01
1.6011	1.15	41.53	29.49	2291.0	10546.4404	7241.2402	1126.42	0.6973	92.66	19.96
1.6148	21886.3008	41.62	29.6	2269.0		7184.96	1115.1	0.698	93.09	21.68
								0.6949		
1.6121	1.21	42.85	30.91	2308.0	10654.79	0.0	1132.99	0.6933	92.34	20.04
1.6033	22279.5996	43.68	32.04	2309.0	10681.8301	0.0	1136.52	0.6961	91.53	19.35
1.6	22416.6992	43.92	32.45	2301.0	10731.4502	7377.7002	1137.14	0.6943	92.66	19.16
1.5935	1.21	44.79	32.92	2300.0	10681.6602	7393.9302	1141.6899	0.6984	93.21	19.06
1.596	22296.8008	44.68	32.25	2317.0	10798.3203	7425.3501	1144.98	0.6939	92.94	18.13
1.6172	1.17	44.53	32.04	2312.0		7449.0498	1146.98	0.6891	91.92	17.55
1.6191	22326.5996	43.49	31.13	2282.0	10879.1396	7370.4502	1136.22	0.6908	90.92	18.25
1.6265	1.14	44.25	31.26	2308.0	10735.0303	0.0	1145.6801	0.6885	91.25	17.85
1.6314	1.19	44.69	31.2	2317.0	10907.6797	7448.52	1148.46	0.6897	91.1	17.63
1.6255	21654.1992	43.68	30.38	2288.0	10982.0996	0.0	1136.03	0.6949	90.86	17.91
1.6337					10855.0801			0.6941	90.83	
1.6372	1.04	43.28	31.16	2320.0	10764.9004	0.0	1150.23	0.7002	91.2	17.58
1.6277	1.01	43.4	30.63	2291.0	10737.5195	0.0	1138.04	0.7087	91.21	18.68
1.6175	20862.6992	40.54	29.34	2266.0	10868.4102	7174.46	1116.48	0.7094	91.18	22.27
1.6125	20726.1992	39.16	27.8	2205.0	10590.5498	7140.9199	1091.76	0.7072	90.09	27.31
1.6208	1.05	39.21	27.74	2211.0	10512.6904	0.0	1096.78	0.7067	90.13	25.41
1.6147	1.03	38.44	27.28	2204.0	10325.2803	7028.3198	1092.17	0.7101	89.48	24.55
1.6191	0.98	39.33	27.95	2221.0	10252.0801	7035.6099	1097.5	0.7127	89.44	23.14
1.6136	0.97	39.48	27.49	2179.0	10414.29	6956.9902	1084.53	0.7159	89.91	23.73
1.602	20122.0	38.94	26.78	2147.0	10198.04	0.0	1073.87	0.7211	90.66	24.62
1.5903	1.01	39.63	27.56	2171.0	10205.0195	7008.23	1089.1899	0.718	90.78	22.59
1.5969	0.99	40.55	28.06	2190.0	10371.0898	7101.4399	1103.3199	0.7155	90.35	21.48
1.5936	20722.0996	40.29	27.89	2191.0	10404.3301	7042.6201	1097.28	0.7194	90.96	21.6
1.5782	20341.5996	38.35	26.63	2125.0	10355.9805	6787.8599	1063.11	0.7275	90.34	26.08
1.5644	0.93	38.3	27.26	2141.0	10057.0898	0.0	1066.1899	0.731	89.38	26.11
1.564	0.85	37.7	26.6	2126.0	9951.8203	6713.8701	1056.74	0.7323	89.25	26.51
1.5609	19790.3008	38.39	27.13	2151.0	9932.9004	0.0	1070.52	0.7256	89.39	26.0
1.5588	0.92	38.87	27.51	2148.0	9963.9902	6819.1201	1068.13	0.7271	89.85	25.4
1.5613	20290.6992	39.02	27.12	2177.0		6898.7202	1078.47	0.7309	89.8	23.96
1.5643	0.88	38.95	27.16	2184.0	10092.1904	6874.5601	1075.51	0.7334	90.01	22.73
1.5653					10013.2998			0.7351	89.99	
1.5676	0.86	40.07	27.82	2214.0	10034.25	7013.3501	1094.87	0.7264	90.27	22.25
1.5725	20534.0	40.04	27.39	2226.0	10306.8301	7035.2002	1099.51	0.7349	90.86	21.72
1.5642	20422.1992	40.41	27.26	2242.0	10335.6904	7080.3799	1106.75	0.7429	90.97	20.63
1.5417	19894.0	40.03	27.41	2244.0	10123.5801	7083.25	1109.17	0.7345	91.99	20.02
1.5492	20377.3008	40.85	27.71	2242.0	10400.4697	7078.5298	1108.01	0.735	91.17	19.94
1.545	11200.0	39.88	27.15	2213.0	10352.0996	6974.6001	1094.6	0.7393	90.2	21.37
1.545	20467.6992	40.85	27.83	2236.0	10198.8301	7030.6699	1105.24	0.7384	89.94	20.27
1.5253	20399.5996	40.64	27.74	2234.0	10101.96	7013.4502	1102.9399	0.7388	88.92	20.1
1.5224	11200.0	41.97	28.18	2238.0	10126.0303	7035.04	1104.49	0.7336	88.89	19.5
1.4939	21056.9004	41.83	28.19	2274.0	10172.0596	7100.75	1115.71	0.7373	89.4	19.26
1.4927	11000.0	41.62	28.7	2281.0	10221.8398	0.0	1118.3101	0.7342	88.99	19.06
1.5068	11200.0	41.53	28.32	2281.0	10253.1396	0.0	1118.79	0.7298	88.53	18.83
1.5054	20575.8008	41.92	29.2	2292.0	10145.7197	7173.0698	1122.97	0.7362	88.96	18.72
1.5102	20788.0	42.81	29.41	2326.0	10368.96	0.0	1138.7	0.7337	90.57	17.42
1.507	11600.0	42.59	29.58	2332.0	10585.9199	0.0	1138.5	0.7344	90.39	17.79
1.4985	11700.0	42.42	29.05	2341.0	10567.6504	7294.02	1140.45	0.7349	89.78	17.92
1.497	21208.3008	42.93	29.97	2359.0	10563.9199	0.0	1145.61	0.733	90.64	18.57
1.5042	21228.1992	43.18	30.02	2368.0	10664.9502	7353.2402	1150.24	0.7307	90.51	18.06
1.5179	13400.0	43.15	29.91	2368.0	10751.2598	0.0	1149.99	0.7262	90.73	17.58
1.5042	14000.0	43.07	29.64	2362.0	10751.9805	7350.96	1150.51	0.7311	90.46	18.0
1.519	13400.0	43.24	30.31	2378.0	10721.71	0.0	1159.46	0.7263	90.44	17.69
1.5295	13000.0	43.79	30.28	2389.0	10846.9805	0.0	1166.21	0.7279	90.44	16.91
1.5245	21330.6992	43.64	30.08	2391.0	10744.0303	7443.5698	1165.83	0.7345	90.47	16.62
1.5014	21370.8008	43.45	29.63	2374.0	10824.7197	0.0	1159.9	0.7387	90.52	16.97
1.507	20933.1992	43.74	29.6	2395.0		7419.02	1165.8101	0.7371	90.03	16.87
1.5066	12300.0	44.58	29.53	2415.0	10774.1504	0.0	1174.17	0.7425	90.25	16.35
1.4914	21008.5996	44.94	29.37	2399.0	10815.0303	7422.4102	1167.72	0.7501	91.9	17.55
1.4885	12700.0	44.94	28.91	2397.0	10828.8496	0.0	1165.73	0.7515	92.7	18.4
1.4906	21053.0996	45.02	28.85	2395.0	10996.3701	0.0	1166.59	0.7457	92.57	17.77
1.4981	13900.0	44.86	29.43	2404.0	10986.4697	7445.5298	1173.22	0.7418	92.68	17.59
1.5107	14000.0	44.58	29.21	2411.0	11097.1396	0.0	1173.27	0.7449	93.0	17.13
1.5167	21239.3008	44.7	29.29	2398.0	11089.9404	7450.7998	1169.4301	0.7403	93.45	17.59
1.5282	21537.0	45.18	29.2	2403.0	11244.4004	7539.02	1178.1	0.7362	93.98	17.47
					11286.0898			0.7405		
	15000.0	45.34	29.29	2430.0	11339.2998	7600.9302	1187.4399	0.7413		17.02
1.5201	15200.0	45.84	29.36	2437.0	11282.3203	7604.4399	1189.4399	0.7462	93.99	16.23
1.5204	21928.8008	45.32	30.02	2431.0	11292.8301	7546.1802	1182.45	0.7491	93.67	16.62
1.5246	14100.0	45.76	30.88	2437.0	11168.2002	7565.3301	1186.4399	0.7484	93.14	16.48
1.5355	22208.5	45.98	30.98	2454.0	11204.3398	0.0	1194.37	0.7407	93.44	16.14
1.539	22138.1992	46.14	30.93	2458.0	11251.9004	7641.75	1196.48	0.7355	93.31	15.58
1.5363	13600.0	45.87	30.48	2466.0	11161.2305	0.0	1197.3	0.7348	93.14	16.2
1.546	22121.4004	47.73	31.14	2505.0	11204.9004	7728.96	1210.65	0.7323	93.41	15.59
1.5499	13700.0	47.81	30.88	2516.0	11273.79	0.0	1211.67	0.7367	93.14	15.89
1.5406	14300.0	45.55	29.16	2481.0	11102.1797	0.0	1192.13	0.7405	92.25	18.36
1.5302	21405.1992	45.39	29.56	2480.0	10908.7695	7596.5601	1197.52	0.7414	92.24	17.34
1.5354	21623.4004	45.88	30.45	2500.0	10900.6797	7669.1099	1207.17	0.7443	93.16	15.73
1.5405	16100.0	45.35	31.68	2505.0	11090.0498	0.0	1205.9399	0.7468	93.23	16.32
1.5387	15600.0	44.74	31.9	2519.0	10949.0898	7642.8301	1208.67	0.7536	93.08	16.47
1.5353	0.7	44.94	31.94	2530.0	10914.46	0.0	1217.28	0.7472	94.28	16.62
1.5465	14900.0	43.89	30.94	2523.0	11165.79	0.0	1212.05	0.7462	94.12	17.47
1.5344	15600.0	42.41	29.88	2471.0	11212.6602	7463.0898	1183.71	0.7593	93.5	22.81
1.52	16300.0	43.46	30.33	2472.0	10924.79	7499.7202	1191.36	0.7568	94.06	21.08
1.5277	17100.0	44.0	31.31	2512.0		7589.29	1206.78	0.754	94.22	18.44
1.5313	21108.5996	42.58	30.22	2461.0	11057.4004	7474.3999	1186.6899	0.752	94.02	22.05
	20811.4004	43.53	30.43	2499.0		7543.1201	1202.26	0.7576		20.19
1.5114	17900.0	42.47	29.49	2424.0		7337.25	1173.6	0.7714	94.52	23.84
1.5116	18700.0	42.63	29.29	2402.0		7258.02	1165.87	0.7803	94.39	24.91
1.4972	20133.4004	40.81	27.64	2320.0	10695.6904	7011.9199	1128.15	0.7916	93.34	32.8
1.4682	18900.0	40.76	27.75	2266.0	10364.5898	0.0	1110.88	0.7839	91.01	40.95
1.499	20426.5996	41.95	28.86	2375.0	10530.7002	0.0	1159.73	0.7825	93.28	28.84
1.4869	20146.5	41.55	28.38	2375.0	10411.0996	0.0	1155.79	0.7918	92.68	28.32
1.486	16900.0	41.69	27.8	2425.0	10394.0303	7316.3599	1171.67	0.7912	93.09	25.52
1.4678	20422.5	40.81	27.62	2394.0	10620.5498	0.0	1157.4399	0.7974	92.6	26.68
1.4555	20145.4004	39.89	27.08	2347.0	10462.5098	0.0	1135.6801	0.8091	92.0	31.24
1.4431	19715.1992	39.84	27.11	2354.0	10235.7598	0.0	1136.9399	0.8069	92.5	30.84
1.4436	19944.9004	39.02	26.73	2317.0	10242.6396	6959.21	1120.8	0.8211	92.56	33.55
1.4368	19579.0	39.38	27.04	2298.0	10186.8398	6927.21	1115.05	0.8069	91.37	35.32
1.4305	15900.0	37.83	25.64	2204.0	10030.3096	0.0	1071.59	0.8014	89.55	45.79
1.4442	15300.0	40.05	27.11	2229.0	9784.54	6775.4502	1087.6899	0.7957	89.91	40.1
1.4408	15300.0	38.62	25.75	2214.0	9758.4004	0.0	1073.65	0.8097	90.5	38.32
1.4337	18985.5	38.94	26.11	2211.0	9459.8896	0.0	1074.03	0.81	89.71	34.61
1.4423	16000.0	38.78	26.53	2196.0	9522.6602	6631.3599	1067.95	0.8215	90.47	35.02
1.4474	19431.4004	40.42	27.66	2278.0	9639.7197	0.0	1103.0601	0.8098	90.8	29.68
1.4459	19766.6992	39.58	27.11	2257.0	9762.9805	0.0	1089.41	0.8147	90.93	32.07
					9768.7002			0.8138		
1.47	16400.0	38.54	26.13	2222.0	9711.8301	0.0	1070.71	0.8175	91.29	35.54
1.457	19471.8008	39.55	27.18	2281.0	9603.2402	0.0	1098.38	0.8171	92.29	30.17
1.4621	19786.6992	39.1	26.85	2303.0	9914.1904	6860.3901	1102.83	0.8217	92.43	29.46
1.4558	15800.0	37.62	25.99	2219.0	9901.1904	0.0	1064.88	0.8354	91.93	35.48
1.4495	19378.1992	36.72	25.29	2174.0	9520.7998	0.0	1050.47	0.8387	91.71	36.57
1.4369	15200.0	37.78	25.59	2171.0	9537.9404	0.0	1062.0	0.8353	90.99	33.7
1.4594	15200.0	37.12	25.13	2159.0	9439.1299	0.0	1055.6899	0.8339	91.48	33.73
1.4664	19632.6992	38.29	25.59	2219.0	9542.6504	6783.5098	1086.84	0.8258	91.29	30.57
1.4553	19872.4004	38.09	26.0	2244.0	9705.25	6814.7598	1091.6	0.8255	91.67	28.79
1.4788	20051.9004	37.33	25.33	2244.0	9879.8496	0.0	1089.63	0.8185	91.77	28.58
1.4816	0.65	38.25	25.95	2306.0	9887.8896	6989.8799	1115.23	0.8117	91.22	25.87
1.4835	16800.0	38.52	25.77	2306.0	10067.1504	6976.0801	1114.61	0.8122	91.39	25.92
1.479	20138.4004	38.44	25.32	2307.0	9999.4004	6982.04	1116.04	0.8076	90.81	25.05
1.4802	15900.0	39.18	25.7	2310.0	9995.0195	6988.2402	1117.51	0.8069	90.84	23.95
1.4818	20912.1992	38.87	25.61	2289.0	10238.0098	6978.8599	1113.2	0.8119	91.15	24.88
1.4793	16000.0	38.33	25.18	2262.0	10112.8896	0.0	1095.3101	0.8147	90.63	27.05
1.4898	20856.5996	38.89	25.03	2254.0	9923.7002	0.0	1092.04	0.8117	90.1	26.91
1.4967	20733.5	38.03	24.26	2217.0	9928.3398	6730.2402	1073.6899	0.8105	89.33	29.74
1.4977	16000.0	39.44	25.01	2223.0	9737.4805	0.0	1076.76	0.8082	89.29	28.53
1.5108	20726.6992	38.54	24.52	2221.0	9693.9404	0.0	1074.5699	0.8145	89.24	29.0
1.506	20248.9004	37.06	23.45	2135.0	9570.6699	6520.0898	1041.24	0.8206	88.44	34.13
1.4962	20129.0	36.61	23.21	2109.0	9382.6396	6469.6499	1030.71	0.8177	88.48	34.54
1.5113	15700.0	36.08	23.09	2101.0	9191.5996	0.0	1027.37	0.7995	87.06	32.86
1.519	19905.3008	35.83	22.83	2092.0	9203.71	6434.8101	1022.58	0.7955	87.71	30.12
1.511					9266.7803			0.7976	87.74	
1.5219	20084.0996	36.33	22.97	2094.0	9338.04	6486.1201	1028.0601	0.7921	87.43	29.65
1.5201	19857.0996	38.15	23.95	2159.0	9279.6504	6685.7798	1060.27	0.7916	87.28	26.84
1.5161	20050.5996	38.16	24.2	2175.0	9535.7402	0.0	1070.25	0.7878	88.58	25.71
1.511	20378.6992	38.85	24.7	2196.0	9585.3203	6808.71	1077.96	0.7909	88.49	24.98
1.5074	20467.4004	39.19	24.56	2198.0	9548.1104	6794.48	1078.75	0.7943	88.55	24.43
1.517	20431.0996	40.48	25.66	2242.0	9537.2305	6907.7798	1095.34	0.7861	88.08	24.56
1.5265	20560.8008	40.35	25.54	2250.0	9795.2402	6903.3599	1095.17	0.7849	88.47	24.89
1.5375	20255.5996	40.46	25.59	2249.0	9685.5303	6916.8101	1096.48	0.7735	87.46	25.14
1.5343	15500.0	39.0	24.74	2179.0	9408.3604	0.0	1064.88	0.7733	86.41	26.25
1.5213	15500.0	39.04	24.78	2198.0		6739.6401	1071.25	0.7728	86.68	25.97
1.5242	20264.5996	39.63	25.22	2222.0		6820.04	1083.48	0.7756	87.03	23.93
1.5213	20487.1992	38.42	26.8	2187.0	9278.8301	6731.1602	1069.59	0.7832	87.18	25.64
1.526	20589.6992	39.35	26.79	2246.0	9220.8799	0.0	1093.67	0.775	87.08	24.63
1.5402	20815.3008	39.83	26.89	2269.0	9430.96	6965.1099	1102.66	0.7744	87.29	23.47
1.5473	0.8	40.33	27.0	2296.0	9503.6602	7046.0	1115.01	0.7693	87.24	22.73
1.5554	20973.4004	40.69	27.0	2288.0	9496.8496	7044.9902	1113.84	0.7698	87.86	23.19
1.5619	21091.1992	40.32	27.01	2265.0	9753.2695	0.0	1106.13	0.7697	87.55	24.25
1.561	14200.0	40.21	26.99	2252.0	9696.0195	6994.5698	1101.53	0.7646	87.11	24.13
1.5661	14400.0	40.28	26.99	2255.0	9537.2998	6998.9902	1101.6	0.7669	86.66	23.5
1.5897	21412.8008	41.64	27.68	2295.0	9570.3096	7174.8999	1125.86	0.759	86.47	22.01
1.5954	21457.6992	41.08	27.49	2284.0	9694.0098	0.0	1120.46	0.7561	85.85	22.63
1.5877	21549.9004	41.29	27.87	2304.0	9489.3398	7182.1401	1127.24	0.7561	86.32	22.21
1.5834	21551.6992	41.27	27.84	2293.0	9653.9199	0.0	1125.8101	0.76	85.89	22.1
1.5975	13300.0	40.44	27.65	2288.0	9642.1201	0.0	1121.64	0.7587	85.13	21.74
1.5958	12800.0	39.82	27.45	2306.0	9572.4902	7188.2998	1127.79	0.7527	85.79	22.14
1.5738	21473.5996	39.17	27.33	2277.0	9551.0498	7139.75	1121.0601	0.7559	85.84	22.37
1.5662	12200.0	37.77	26.43	2209.0	9292.8496	0.0	1089.47	0.7584	85.28	25.39
1.5582	11600.0	37.81	26.12	2190.0	9212.5898	0.0	1083.61	0.7786	85.95	25.73
1.5586	21071.5996	37.5	25.9	2173.0	9253.46	0.0	1079.25	0.7794	86.37	26.24
1.5674	21112.0996	37.69	25.7	2182.0	9196.6699	0.0	1079.38	0.783	85.35	26.1
1.558	12900.0	37.48	26.2	2209.0	9161.6797	0.0	1092.54	0.7805	85.56	24.33
1.5592	13400.0	37.89	26.26	2216.0	9240.54	0.0	1094.16	0.7764	85.37	24.59
1.5632	12800.0	37.07	25.99	2179.0	9362.6797	0.0	1075.63	0.7778	85.05	26.44
1.5508	20981.8008	37.14	25.92	2180.0	9179.3799	6813.1499	1071.6899	0.7808	85.75	25.49
1.5506	12400.0	36.88	25.72	2160.0	9116.6904	6784.9702	1067.36	0.7868	85.18	25.66
1.5453	20658.6992	36.21	25.13	2124.0	8995.1396	0.0	1051.87	0.7914	84.01	27.46
1.5425	11900.0	36.23	25.1	2142.0	8845.3896	6696.1201	1055.33	0.7916	84.62	26.7
1.5583	20612.0996	35.63	24.63	2119.0	8906.4805	6665.2598	1047.22	0.7896	84.64	27.37
1.5475	20597.3008	36.6	25.03	2154.0	8991.0596	6794.9102	1064.59	0.787	84.98	24.45
	12400.0	35.85	24.43	2120.0	9149.2598	0.0	1048.92	0.7841		27.21
1.5367	12800.0	36.36	24.69	2114.0	8824.0596	6704.1499	1049.33	0.7895	83.97	26.05
1.546	20623.8008	37.74	25.41	2177.0	8927.0195	6910.98	1080.29	0.7882	84.56	23.89
1.5402	20868.9004	38.16	25.68	2200.0	9062.8398	6966.25	1090.1	0.7811	84.31	23.19
1.544	20971.5	39.17	26.66	2234.0	9114.1299	7055.0298	1104.51	0.7797	84.35	21.31
1.5413					9301.3203			0.7755	84.24	
1.5305	21401.8008	38.28	25.67	2209.0	9226.0	6959.9399	1091.84	0.7771	83.74	23.8
1.5485	21088.9004	39.12	25.97	2229.0	9024.5996	6999.9399	1098.87	0.7888	83.91	23.25
1.5474	21167.3008	40.1	27.01	2236.0	9098.3896	7034.3701	1104.1801	0.7854	83.77	22.81
1.5383	21257.4004	39.76	27.19	2242.0	9239.1699	7067.5098	1109.55	0.7878	84.25	21.99
1.5434	21658.3008	41.12	27.77	2286.0	9321.8203	7156.1802	1121.9	0.7863	83.79	21.21
1.5499	12700.0	40.72	27.52	2290.0	9299.3096	7162.0801	1121.1	0.7769	83.04	21.56
1.5637	21725.5996	40.98	27.24	2301.0		0.0	1125.0699	0.7697	85.65	22.1
1.5638	12500.0	40.99	26.78	2303.0	9509.5	0.0	1124.66	0.7683	85.68	21.72
1.5638	13000.0	40.06	26.47	2316.0	9626.0898	7154.6499	1125.59	0.7648	85.86	22.01
1.5577	21977.3008	41.19	26.84	2356.0		7266.02	1142.71	0.7666	85.75	21.5
1.5543	12500.0	40.59	26.06	2349.0	9602.1104	7245.9502	1139.78	0.7653	85.35	22.35
1.5664	12500.0	39.94	24.95	2335.0	9566.3203	7210.8501	1134.28	0.7543	84.49	22.51
1.5718	0.92	39.1	24.74	2327.0		0.0	1124.83	0.7468	84.3	23.87
1.5814	22119.4004	39.7525	25.15	2381.0	9471.6699	0.0	1148.67	0.7508	84.23	21.71
1.5833	22340.8008	39.08	24.87	2370.0	9603.1396	7263.3701	1142.16	0.7419	84.23	22.54
1.5803	22109.9004	38.95	24.5	2380.0	9495.7598	7310.3198	1147.7	0.7441	83.93	22.6
1.5801	11900.0	38.41	24.48	2377.0	9559.3799	0.0	1144.73	0.7369	83.64	23.25
1.5755	22358.1992	38.06	24.68	2369.0	9369.3496	7281.0698	1141.2	0.7338	83.55	23.7
1.5811	12200.0	38.81	25.02	2371.0	9404.2305	0.0	1146.24	0.7341	83.3	22.5
1.5839	11900.0	38.95	24.71	2345.0	9381.0596	0.0	1137.03	0.7258	83.41	23.53
1.592	12200.0	39.64	25.47	2400.0	9518.7598	0.0	1160.75	0.7313	83.06	21.76
1.5891	12600.0	39.9	25.38	2381.0	9691.4297	0.0	1159.97	0.7229	82.88	21.49
1.5941	12000.0	39.52	25.07	2384.0	9684.8096	7425.0098	1158.0601	0.7184	82.3	21.56
1.5931	22944.1992	39.31	25.32	2402.0	9588.8799	0.0	1165.15	0.718	81.84	20.71
1.5906	23207.3008	39.73	25.15	2402.0		0.0	1165.3199	0.7154	82.07	18.96
1.5783	11800.0	40.4	25.93	2418.0	9388.6396	0.0	1169.77	0.7205	81.8	18.93
1.5838	23457.6992	39.84	25.94	2441.0	9403.5098	0.0	1178.1	0.7186	81.8	19.07
